chain_name,product_family,brand_flavor,store_state,week_ending,brand_units_per_package,package_sales,dollar_sales,selling_stores
Retailer B,Brand One,Classic,IA,2020-05-30,2,244.000000,2434.940000,105
Retailer C,Brand Two,Flavored,TX,2020-02-15,2,0.000000,0.000000,42
Retailer C,Brand Three,Classic,NM,2020-04-04,2,306.000000,3668.940000,77
Retailer C,Brand One,Classic,CO,2020-05-09,2,885.000000,8838.170000,182
Retailer B,Brand One,Classic,WY,2020-04-18,4,151.000000,2355.530000,17
Retailer B,Brand One,Mint,AR,2020-04-25,2,399.000000,3986.010000,48
Retailer A,Brand Three,Classic,FL,2020-05-16,2,2678.000000,26753.220000,206
Retailer A,Brand Two,Mint,PA,2020-05-30,2,3697.000000,62795.970000,217
Retailer B,Brand One,Mint,ND,2019-02-23,4,30.000000,479.700000,9
Retailer B,Brand Two,Mint,MN,2019-10-12,2,0.000000,0.000000,1
Retailer B,Brand One,Flavored,CO,2020-03-21,4,,,65
Retailer B,Brand Two,Mint,AR,2020-05-16,2,1240.000000,14769.770000,49
Retailer C,Brand One,Flavored,CO,2020-05-02,4,,,175
Retailer B,Brand Two,Flavored,MN,2019-10-05,2,1.000000,25.580000,2
Retailer A,Brand Three,Flavored,MD,2020-05-02,2,,,51
Retailer B,Brand One,Flavored,SD,2020-03-21,4,,,9
Retailer B,Brand One,Mint,AR,2020-06-06,4,2006.000000,32075.940000,49
Retailer A,Brand Three,Classic,DC,2020-08-29,2,17.000000,271.830000,5
Retailer A,Brand Two,Classic,NJ,2020-06-13,2,3843.000000,46077.570000,252
Retailer B,Brand Three,Classic,IA,2020-07-04,2,483.000000,4825.170000,103
Retailer A,Brand Three,Flavored,FL,2020-08-08,2,,,185
Retailer A,Brand One,Mint,NJ,2020-06-06,2,0.000000,0.000000,196
Retailer A,Brand Three,Classic,MD,2020-06-06,2,800.000000,7987.050000,52
Retailer A,Brand Two,Classic,NJ,2020-07-04,2,4050.000000,48559.500000,252
Retailer A,Brand One,Flavored,PA,2019-01-19,4,9128.000000,200705.100000,205
Retailer B,Brand One,Flavored,AR,2019-04-13,4,4443.000000,71043.570000,48
Retailer C,Brand Two,Mint,TX,2019-01-12,2,21.000000,280.290000,46
Retailer B,Brand One,Classic,AR,2019-01-05,4,243.000000,3885.570000,48
Retailer C,Brand Two,Mint,CO,2019-03-30,2,268.000000,3603.970000,166
Retailer A,Brand Three,Flavored,MD,2019-04-06,2,1877.000000,18751.230000,51
Retailer A,Brand Three,Mint,FL,2019-05-11,2,1627.000000,16253.730000,169
Retailer A,Brand One,Flavored,FL,2019-04-13,4,4399.000000,79138.010000,168
Retailer A,Brand Two,Flavored,MD,2019-04-13,2,221.000000,2951.840000,51
Retailer C,Brand One,Classic,CO,2019-01-12,4,926.000000,18510.740000,180
Retailer C,Brand Two,Classic,OK,2019-03-02,2,89.000000,1200.610000,45
Retailer A,Brand Two,Classic,MD,2019-01-05,2,62.000000,836.380000,51
Retailer A,Brand Two,Classic,VA,2019-03-23,2,140.000000,1845.630000,86
Retailer A,Brand Three,Flavored,NJ,2019-03-23,2,4864.000000,48591.360000,235
Retailer A,Brand Three,Mint,MD,2019-01-12,2,111.000000,1108.890000,47
Retailer B,Brand Two,Mint,IA,2019-05-18,2,163.000000,2198.870000,101
Retailer A,Brand Three,Classic,NJ,2019-02-23,2,792.000000,7912.080000,236
Retailer B,Brand One,Mint,AR,2019-03-02,2,117.000000,1168.830000,47
Retailer B,Brand Two,Flavored,CO,2019-08-03,2,195.000000,2630.550000,64
Retailer A,Brand Two,Classic,PA,2019-07-20,2,278.000000,4901.240000,185
Retailer A,Brand One,Flavored,PA,2019-06-22,2,2965.000000,42369.850000,207
Retailer A,Brand One,Flavored,VA,2019-07-20,2,1047.000000,12553.530000,85
Retailer A,Brand Three,Flavored,NJ,2019-07-20,2,10346.000000,103356.540000,246
Retailer C,Brand One,Classic,CO,2019-06-08,2,474.000000,4735.260000,180
Retailer A,Brand Three,Flavored,VA,2019-07-27,2,4751.000000,47462.490000,87
Retailer A,Brand Two,Classic,PA,2019-09-14,2,450.000000,8157.510000,219
Retailer A,Brand Two,Flavored,DE,2019-06-22,2,118.000000,1569.320000,37
Retailer B,Brand One,Flavored,IA,2019-08-17,2,1053.000000,10519.470000,103
Retailer C,Brand One,Mint,CO,2019-08-03,4,772.000000,12344.280000,180
Retailer A,Brand One,Flavored,NJ,2019-08-10,4,13985.000000,251590.150000,241
Retailer A,Brand Three,Flavored,PA,2019-07-27,2,16933.000000,203026.670000,230
Retailer C,Brand One,Mint,CO,2019-07-20,4,718.000000,11480.820000,180
Retailer B,Brand One,Classic,WY,2019-05-25,2,29.000000,289.710000,17
Retailer C,Brand Two,Mint,NM,2019-06-22,2,83.000000,1119.670000,69
Retailer C,Brand Two,Classic,OK,2019-05-11,2,81.000000,1089.190000,46
Retailer B,Brand Three,Flavored,MO,2019-06-01,2,1700.000000,16983.000000,67
Retailer B,Brand Two,Mint,CO,2019-06-22,2,128.000000,1723.220000,63
Retailer C,Brand Three,Flavored,NM,2019-08-17,2,1764.000000,21150.360000,77
Retailer C,Brand Three,Classic,CO,2019-05-25,2,342.000000,3416.580000,173
Retailer C,Brand Three,Classic,NM,2019-07-06,2,155.000000,1846.420000,76
Retailer C,Brand One,Mint,NM,2019-09-28,2,60.000000,719.400000,70
Retailer A,Brand One,Flavored,PA,2019-10-12,4,8683.000000,190939.170000,208
Retailer A,Brand Three,Classic,MD,2019-10-19,2,353.000000,3526.470000,51
Retailer B,Brand Three,Mint,SD,2019-12-21,2,8.000000,79.920000,9
Retailer A,Brand Two,Mint,PA,2019-12-28,2,84.000000,1595.160000,229
Retailer C,Brand One,Mint,OK,2019-08-31,4,69.000000,1103.310000,45
Retailer B,Brand Two,Flavored,ND,2019-12-07,2,31.000000,407.710000,9
Retailer A,Brand Two,Mint,PA,2019-12-21,2,746.000000,14152.560000,229
Retailer B,Brand One,Flavored,AR,2019-11-02,4,3077.000000,49201.230000,49
Retailer C,Brand Three,Mint,CO,2019-11-09,2,1178.000000,11768.220000,175
Retailer A,Brand Two,Classic,DE,2019-12-28,2,352.000000,4139.480000,42
Retailer A,Brand One,Flavored,FL,2019-10-19,4,4804.000000,86423.960000,185
Retailer C,Brand Three,Mint,NM,2019-09-14,2,353.000000,4232.470000,75
Retailer A,Brand One,Mint,FL,2019-11-23,4,1693.000000,30457.070000,199
Retailer C,Brand Two,Classic,CO,2019-11-23,2,640.000000,8593.610000,181
Retailer A,Brand Three,Classic,MD,2020-01-04,2,384.000000,3836.160000,52
Retailer A,Brand Three,Classic,VA,2019-12-14,2,482.000000,4815.180000,87
Retailer B,Brand Two,Mint,IA,2019-12-14,2,598.000000,7849.340000,103
Retailer A,Brand Three,Mint,DE,2019-09-21,2,647.000000,6463.530000,40
Retailer B,Brand Two,Flavored,IA,2019-12-21,2,1440.000000,18637.180000,104
Retailer C,Brand One,Classic,OK,2020-01-18,4,454.000000,7257.460000,47
Retailer B,Brand Three,Mint,IA,2019-10-12,2,515.000000,5144.850000,102
Retailer C,Brand One,Mint,CO,2019-11-16,4,1178.000000,18836.220000,173
Retailer B,Brand One,Classic,IA,2019-12-28,2,244.000000,2437.560000,102
Retailer C,Brand One,Classic,CO,2020-01-18,2,850.000000,8487.540000,182
Retailer A,Brand Two,Classic,VA,2019-11-16,2,284.000000,3731.660000,87
Retailer C,Brand One,Flavored,TX,2019-12-21,4,392.000000,6268.080000,72
Retailer C,Brand Three,Classic,NM,2019-11-30,2,138.000000,1654.620000,73
Retailer A,Brand Two,Classic,MD,2019-12-07,2,309.000000,4164.910000,51
Retailer B,Brand One,Classic,IA,2019-02-16,4,310.000000,4956.900000,102
Retailer A,Brand Three,Flavored,PA,2019-05-18,2,10497.000000,125853.990000,228
Retailer C,Brand Three,Classic,NM,2019-05-18,2,98.000000,979.020000,66
Retailer B,Brand Two,Mint,WY,2019-04-20,2,25.000000,337.250000,15
Retailer B,Brand One,Flavored,MO,2019-05-11,4,2094.000000,33483.060000,69
Retailer B,Brand One,Mint,MN,2019-03-02,4,0.000000,0.000000,1
Retailer B,Brand One,Flavored,OK,2019-07-13,2,327.000000,3266.730000,46
Retailer A,Brand Two,Classic,VA,2019-07-20,2,158.000000,2130.940000,87
Retailer B,Brand One,Flavored,CO,2019-06-15,4,3344.000000,53470.560000,65
Retailer A,Brand One,Flavored,MD,2019-06-22,4,2521.000000,45352.790000,50
Retailer C,Brand Three,Flavored,NM,2019-06-29,2,1317.000000,13156.830000,77
Retailer B,Brand Two,Mint,IA,2019-07-27,2,75.000000,1011.750000,95
Retailer B,Brand Two,Mint,CO,2019-07-20,2,63.000000,849.870000,63
Retailer B,Brand One,Classic,OK,2019-08-31,4,206.000000,3293.940000,47
Retailer B,Brand Three,Classic,ND,2019-07-06,2,20.000000,199.800000,9
Retailer A,Brand One,Classic,MD,2019-07-27,4,610.000000,10973.900000,50
Retailer B,Brand One,Mint,ND,2019-05-25,4,30.000000,479.700000,10
Retailer B,Brand One,Classic,OK,2019-08-03,4,204.000000,3261.210000,46
Retailer B,Brand Two,Flavored,CO,2019-07-06,2,214.000000,2886.860000,64
Retailer B,Brand Three,Flavored,AR,2019-10-19,2,4096.000000,40919.040000,49
Retailer A,Brand One,Flavored,PA,2019-11-09,2,3348.000000,47842.920000,205
Retailer A,Brand Two,Flavored,MD,2020-01-18,2,0.000000,0.000000,44
Retailer B,Brand One,Mint,WY,2019-11-09,2,12.000000,119.880000,17
Retailer A,Brand One,Flavored,FL,2020-01-18,4,0.000000,0.000000,156
Retailer C,Brand Three,Classic,CO,2019-11-02,2,555.000000,5544.450000,181
Retailer C,Brand One,Mint,CO,2020-01-11,2,1526.000000,15236.140000,180
Retailer B,Brand One,Mint,CO,2019-12-07,2,824.000000,8231.760000,64
Retailer B,Brand One,Flavored,MN,2019-12-21,2,5.000000,74.950000,2
Retailer B,Brand One,Mint,AR,2019-03-16,2,155.000000,1548.450000,47
Retailer B,Brand Two,Mint,MT,2019-04-27,2,0.000000,0.000000,1
Retailer B,Brand One,Flavored,SD,2019-03-30,2,39.000000,389.610000,9
Retailer B,Brand One,Classic,MO,2019-05-04,2,159.000000,1587.410000,66
Retailer B,Brand Three,Mint,WY,2019-07-27,2,87.000000,869.130000,17
Retailer B,Brand Two,Classic,NE,2019-08-10,2,13.000000,157.870000,16
Retailer B,Brand One,Classic,MO,2019-08-24,4,323.000000,5164.770000,69
Retailer C,Brand One,Mint,TX,2019-06-08,2,116.000000,1158.840000,68
Retailer A,Brand Three,Mint,DE,2019-12-28,2,729.000000,7282.710000,40
Retailer B,Brand Three,Classic,CO,2019-12-28,2,215.000000,2147.850000,66
Retailer B,Brand One,Mint,NE,2019-08-24,4,52.000000,831.480000,18
Retailer B,Brand Three,Classic,OK,2019-11-09,2,104.000000,1038.960000,46
Retailer B,Brand One,Mint,WY,2019-03-09,2,22.000000,219.780000,15
Retailer C,Brand Three,Mint,NM,2019-07-20,2,309.000000,3704.910000,77
Retailer B,Brand Two,Flavored,WY,2019-07-20,2,36.000000,485.640000,16
Retailer C,Brand Two,Flavored,NM,2019-07-27,2,54.000000,811.080000,53
Retailer C,Brand Three,Classic,TX,2019-08-03,2,163.000000,1628.370000,70
Retailer B,Brand One,Mint,WY,2019-06-22,2,13.000000,129.870000,16
Retailer C,Brand One,Flavored,TX,2019-11-02,2,354.000000,3536.460000,71
Retailer B,Brand One,Mint,CO,2019-12-14,4,734.000000,11736.660000,65
Retailer C,Brand One,Flavored,NM,2019-11-23,2,355.000000,4256.450000,78
Retailer C,Brand One,Classic,NM,2019-04-13,2,136.000000,1358.640000,69
Retailer A,Brand One,Flavored,MD,2019-06-29,4,2585.000000,46504.150000,50
Retailer B,Brand Two,Flavored,SD,2019-07-06,2,12.000000,161.880000,9
Retailer B,Brand Two,Mint,SD,2019-05-25,2,14.000000,188.860000,9
Retailer A,Brand Two,Flavored,DE,2019-05-25,2,95.000000,1274.590000,37
Retailer B,Brand One,Mint,OK,2019-12-07,4,204.000000,3261.960000,47
Retailer B,Brand One,Mint,NE,2019-12-21,2,184.000000,1838.160000,17
Retailer A,Brand One,Mint,MD,2020-01-11,2,413.000000,4951.870000,50
Retailer C,Brand Three,Flavored,NM,2019-04-20,2,44.000000,439.560000,15
Retailer B,Brand Three,Mint,OK,2019-12-07,2,421.000000,4205.790000,46
Retailer B,Brand Three,Classic,SD,2019-12-28,2,0.000000,0.000000,8
Retailer B,Brand Three,Classic,OK,2019-08-31,2,144.000000,1438.560000,46
Retailer A,Brand One,Mint,MD,2019-11-16,4,294.000000,5289.060000,51
Retailer B,Brand Three,Classic,AR,2020-01-25,2,131.000000,1308.690000,49
Retailer A,Brand Three,Mint,FL,2020-03-14,2,5842.000000,58361.580000,205
Retailer A,Brand One,Mint,FL,2020-04-18,2,904.000000,10838.960000,202
Retailer B,Brand One,Mint,ND,2019-01-05,2,9.000000,89.910000,5
Retailer C,Brand Three,Mint,TX,2019-11-02,2,309.000000,3086.910000,70
Retailer A,Brand One,Mint,DC,2019-12-21,4,30.000000,899.700000,4
Retailer A,Brand Two,Mint,DE,2019-02-02,2,92.000000,1241.080000,36
Retailer B,Brand One,Classic,WY,2019-06-15,4,69.000000,1103.310000,16
Retailer B,Brand One,Mint,IA,2020-02-08,4,2339.000000,37391.610000,105
Retailer B,Brand Three,Classic,ND,2019-12-21,2,9.000000,89.910000,9
Retailer B,Brand Two,Mint,ND,2019-11-09,2,5.000000,67.450000,8
Retailer C,Brand Three,Classic,TX,2019-04-20,2,9.000000,89.910000,18
Retailer B,Brand One,Mint,MN,2019-05-18,2,1.000000,14.990000,2
Retailer B,Brand Three,Mint,MN,2019-05-04,2,1.000000,17.990000,1
Retailer B,Brand One,Classic,SD,2019-07-20,4,51.000000,815.490000,9
Retailer B,Brand Two,Mint,WY,2019-02-02,2,12.000000,161.880000,12
Retailer B,Brand One,Flavored,MN,2019-06-01,4,16.000000,415.840000,2
Retailer B,Brand Two,Mint,MT,2019-07-13,2,0.000000,0.000000,1
Retailer C,Brand One,Mint,OK,2020-02-01,4,682.000000,10905.180000,47
Retailer B,Brand Three,Flavored,MN,2019-08-10,2,24.000000,431.760000,2
Retailer C,Brand Two,Classic,OK,2020-02-01,2,292.000000,3788.570000,47
Retailer B,Brand Two,Classic,ND,2019-05-25,2,15.000000,202.350000,4
Retailer B,Brand One,Classic,AR,2020-01-25,4,476.000000,7611.240000,49
Retailer A,Brand Two,Flavored,NJ,2020-03-21,2,,,110
Retailer C,Brand Two,Classic,NM,2020-05-02,2,257.000000,3534.750000,76
Retailer A,Brand Two,Classic,FL,2020-05-09,2,1532.000000,15288.180000,206
Retailer A,Brand One,Classic,PA,2020-03-07,4,3092.000000,67993.080000,211
Retailer C,Brand Two,Mint,NM,2020-02-29,2,191.000000,2868.820000,74
Retailer B,Brand Three,Mint,SD,2019-09-14,2,8.000000,79.920000,9
Retailer C,Brand One,Classic,TX,2020-02-01,2,170.000000,1698.300000,68
Retailer A,Brand One,Flavored,DC,2019-02-02,4,29.000000,869.710000,1
Retailer B,Brand Three,Classic,SD,2019-03-09,2,2.000000,19.980000,3
Retailer B,Brand Two,Mint,SD,2019-06-22,2,12.000000,161.880000,9
Retailer B,Brand Two,Mint,ND,2019-03-09,2,1.000000,13.490000,3
Retailer A,Brand One,Classic,DC,2019-11-16,4,27.000000,809.730000,5
Retailer B,Brand One,Mint,MN,2019-03-16,4,0.000000,0.000000,1
Retailer B,Brand Three,Classic,MT,2019-06-01,2,1.000000,9.990000,1
Retailer A,Brand One,Flavored,DC,2019-09-28,2,24.000000,479.760000,4
Retailer B,Brand One,Mint,MN,2019-11-30,2,1.000000,14.990000,2
Retailer B,Brand Three,Flavored,MT,2019-11-23,2,7.000000,69.930000,1
Retailer C,Brand Two,Classic,CO,2020-03-14,2,1204.000000,16067.990000,182
Retailer A,Brand Three,Classic,DC,2019-06-22,2,4.000000,63.960000,2
Retailer A,Brand One,Mint,FL,2020-03-14,4,1679.000000,30205.210000,202
Retailer A,Brand One,Mint,DE,2020-02-29,2,285.000000,3417.150000,42
Retailer A,Brand Three,Mint,VA,2020-03-21,2,2899.000000,28961.010000,89
Retailer A,Brand One,Classic,PA,2020-05-02,2,461.000000,6587.690000,149
Retailer B,Brand Three,Flavored,WY,2020-02-08,2,120.000000,1089.800000,11
Retailer C,Brand Two,Mint,NM,2020-03-21,2,239.000000,3587.260000,76
Retailer B,Brand Three,Mint,IA,2020-02-08,2,737.000000,7358.670000,103
Retailer A,Brand Three,Mint,PA,2020-03-21,2,9192.000000,110212.080000,230
Retailer C,Brand Three,Mint,TX,2020-02-15,2,581.000000,5804.190000,71
Retailer A,Brand Two,Classic,VA,2020-02-22,2,642.000000,8590.580000,89
Retailer B,Brand One,Mint,CO,2020-04-11,2,490.000000,4895.100000,68
Retailer B,Brand Three,Flavored,CO,2020-03-21,2,0.000000,0.000000,59
Retailer A,Brand One,Mint,NJ,2020-04-04,4,7698.000000,138487.020000,241
Retailer C,Brand One,Flavored,CO,2020-03-14,2,0.000000,0.000000,149
Retailer B,Brand One,Mint,OK,2020-05-02,4,1134.000000,18132.660000,47
Retailer A,Brand One,Classic,VA,2020-03-07,4,1179.000000,21210.210000,88
Retailer C,Brand Two,Classic,CO,2020-08-01,2,1708.000000,20478.920000,182
Retailer C,Brand One,Classic,TX,2020-08-15,2,107.000000,897.990000,69
Retailer A,Brand Two,Mint,PA,2020-07-25,2,4220.000000,63120.410000,223
Retailer A,Brand One,Flavored,NJ,2020-05-30,2,,,234
Retailer C,Brand One,Classic,OK,2020-06-27,2,157.000000,1568.430000,47
Retailer A,Brand Two,Classic,VA,2020-07-04,2,737.000000,7334.630000,89
Retailer A,Brand Two,Mint,FL,2020-07-18,2,5012.000000,39856.690000,206
Retailer C,Brand Three,Flavored,TX,2020-06-13,2,,,70
Retailer A,Brand One,Flavored,NJ,2020-06-13,2,,,233
Retailer A,Brand One,Mint,FL,2020-08-01,4,2862.000000,51487.380000,203
Retailer A,Brand One,Mint,FL,2020-07-11,2,819.000000,9819.810000,202
Retailer C,Brand One,Flavored,OK,2020-05-23,4,,,47
Retailer B,Brand Three,Mint,NE,2020-06-27,2,278.000000,2777.220000,18
Retailer A,Brand Two,Flavored,PA,2020-08-29,2,,,195
Retailer C,Brand Three,Classic,NM,2020-07-25,2,278.000000,3328.220000,77
Retailer A,Brand One,Flavored,NJ,2020-06-27,4,,,236
Retailer A,Brand Three,Mint,FL,2020-08-01,2,5532.000000,55246.760000,206
Retailer A,Brand Three,Classic,NJ,2020-10-03,2,6561.000000,65544.390000,252
Retailer C,Brand Two,Flavored,NM,2020-07-25,2,,,25
Retailer B,Brand Three,Mint,WY,2020-07-11,2,562.000000,6288.780000,17
Retailer C,Brand One,Mint,TX,2020-11-07,4,860.000000,13663.210000,72
Retailer C,Brand One,Mint,OK,2020-05-09,2,271.000000,2603.380000,47
Retailer B,Brand One,Mint,AR,2020-09-12,2,419.000000,4185.810000,49
Retailer A,Brand One,Flavored,VA,2020-12-05,2,,,34
Retailer A,Brand Three,Classic,DC,2020-12-05,2,6.000000,95.940000,5
Retailer B,Brand Three,Classic,NE,2020-05-16,2,62.000000,619.380000,18
Retailer B,Brand One,Mint,NE,2020-04-18,2,112.000000,1118.880000,18
Retailer B,Brand One,Flavored,WY,2020-07-25,2,,,15
Retailer A,Brand One,Flavored,DE,2020-10-10,2,,,40
Retailer B,Brand Three,Mint,WY,2020-04-18,2,551.000000,5504.490000,17
Retailer B,Brand Three,Flavored,WY,2020-06-27,2,,,17
Retailer B,Brand One,Mint,ND,2020-05-02,2,33.000000,329.670000,10
Retailer C,Brand Two,Classic,TX,2020-10-03,2,219.000000,2025.250000,71
Retailer B,Brand Two,Flavored,WY,2020-12-05,2,,,17
Retailer A,Brand One,Flavored,DC,2020-10-17,4,,,3
Retailer A,Brand Two,Classic,DC,2020-12-26,2,1.000000,20.990000,5
Retailer B,Brand Two,Classic,MT,2019-08-31,2,0.000000,0.000000,1
Retailer B,Brand One,Mint,AR,2020-09-05,2,388.000000,3876.120000,49
Retailer B,Brand One,Classic,MN,2020-01-18,4,0.000000,0.000000,1
Retailer B,Brand Two,Flavored,NE,2020-07-11,2,,,15
Retailer A,Brand Three,Flavored,DE,2020-09-19,2,,,40
Retailer A,Brand One,Mint,DC,2020-02-29,2,25.000000,499.750000,4
Retailer B,Brand Two,Classic,CO,2020-12-19,1,89.000000,622.110000,57
Retailer B,Brand Three,Flavored,MN,2020-08-01,2,,,1
Retailer B,Brand One,Flavored,SD,2020-05-02,2,,,9
Retailer B,Brand Three,Flavored,MT,2020-05-30,2,,,1
Retailer B,Brand Two,Flavored,ND,2020-07-25,2,,,6
Retailer A,Brand One,Classic,DC,2020-12-05,4,19.000000,569.810000,5
Retailer B,Brand Three,Classic,SD,2020-12-05,2,12.000000,119.880000,9
Retailer A,Brand One,Flavored,FL,2020-02-01,2,0.000000,0.000000,3
Retailer B,Brand Three,Flavored,SD,2020-10-17,2,,,9
Retailer C,Brand Three,Flavored,CO,2020-02-22,2,0.000000,0.000000,2
Retailer B,Brand One,Classic,MT,2020-06-13,4,11.000000,175.890000,1
Retailer A,Brand Two,Mint,DC,2020-02-08,2,10.000000,259.900000,5
Retailer B,Brand Two,Classic,MN,2020-02-01,2,1.000000,25.580000,2
Retailer B,Brand One,Flavored,MN,2020-07-11,2,,,2
Retailer B,Brand Two,Mint,ND,2020-10-24,2,138.000000,1567.640000,10
Retailer B,Brand One,Classic,MN,2020-07-18,2,1.000000,14.990000,2
Retailer B,Brand Two,Mint,ND,2020-12-05,2,143.000000,1627.480000,10
Retailer B,Brand Three,Classic,ND,2020-12-26,2,88.000000,879.120000,9
Retailer B,Brand Two,Flavored,WY,2020-10-24,2,,,15
Retailer B,Brand Three,Mint,MT,2019-10-19,2,1.000000,9.990000,1
Retailer A,Brand Three,Mint,DC,2020-12-26,2,6.000000,95.940000,5
Retailer B,Brand Three,Classic,MT,2019-11-23,2,5.000000,49.950000,1
Retailer B,Brand One,Classic,MN,2019-04-13,4,0.000000,0.000000,2
Retailer A,Brand Three,Classic,DC,2020-10-24,2,7.000000,111.930000,5
Retailer A,Brand Two,Flavored,DC,2020-12-05,2,,,1
Retailer B,Brand Two,Mint,ND,2020-12-26,2,202.000000,2287.120000,10
Retailer B,Brand One,Mint,MN,2020-02-01,4,6.000000,155.940000,2
Retailer B,Brand Two,Classic,ND,2020-12-19,1,7.000000,48.930000,5
Retailer B,Brand One,Mint,SD,2020-10-10,2,14.000000,139.860000,9
Retailer B,Brand One,Flavored,MT,2019-12-21,4,8.000000,127.920000,1
Retailer B,Brand Two,Flavored,SD,2020-10-03,2,,,6
Retailer B,Brand Three,Mint,MN,2020-05-16,2,4.000000,71.960000,2
Retailer B,Brand Two,Classic,MN,2020-07-11,2,3.000000,64.470000,2
Retailer B,Brand One,Mint,MT,2020-12-26,4,17.000000,271.830000,1
Retailer B,Brand One,Mint,MT,2020-10-10,4,22.000000,351.780000,1
Retailer C,Brand One,Flavored,CO,2019-02-16,4,6315.000000,101491.510000,181
Retailer B,Brand Two,Classic,MO,2019-01-05,2,23.000000,308.270000,39
Retailer A,Brand Two,Mint,FL,2019-02-02,2,291.000000,3922.590000,160
Retailer C,Brand Two,Classic,CO,2019-01-19,2,175.000000,2360.750000,142
Retailer B,Brand One,Classic,ND,2019-05-18,2,13.000000,129.870000,10
Retailer A,Brand Three,Mint,FL,2019-03-09,2,1351.000000,13496.490000,166
Retailer C,Brand One,Flavored,CO,2019-04-27,4,7134.000000,113877.080000,182
Retailer A,Brand One,Flavored,PA,2019-05-04,2,2907.000000,41541.030000,205
Retailer A,Brand Two,Flavored,NJ,2019-02-16,2,284.000000,3959.180000,159
Retailer A,Brand One,Flavored,VA,2019-04-06,4,3046.000000,54797.540000,86
Retailer B,Brand One,Classic,IA,2019-04-06,4,436.000000,6971.640000,103
Retailer B,Brand Two,Mint,AR,2019-02-02,2,76.000000,1025.240000,48
Retailer A,Brand Two,Mint,PA,2019-05-11,2,319.000000,6006.820000,178
Retailer A,Brand One,Mint,NJ,2019-04-13,4,796.000000,14320.040000,205
Retailer B,Brand One,Flavored,OK,2019-02-09,4,1060.000000,16949.400000,47
Retailer A,Brand Two,Mint,VA,2019-05-11,2,247.000000,3302.570000,86
Retailer A,Brand Two,Flavored,FL,2019-05-25,2,466.000000,6214.920000,173
Retailer B,Brand Two,Classic,SD,2019-03-16,2,5.000000,67.450000,8
Retailer A,Brand Two,Mint,PA,2019-03-02,2,346.000000,6508.600000,159
Retailer A,Brand Two,Classic,DC,2019-03-16,2,0.000000,0.000000,1
Retailer B,Brand Two,Flavored,CO,2019-05-11,2,168.000000,2266.320000,64
Retailer B,Brand Two,Flavored,CO,2019-03-02,2,169.000000,2267.810000,65
Retailer B,Brand Three,Classic,CO,2019-05-11,2,113.000000,1128.870000,62
